GAME_DATE,SEASON_ID,Game_ID,Player_ID,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
2017-02-08,22016,0021600787,203585,MIA @ MIL,W,36,4,13,0.308,2,8,0.25,0,0,0.0,3,3,6,3,1,0,1,1,10,17,1
2017-02-06,22016,0021600775,203585,MIA @ MIN,W,39,6,8,0.75,3,4,0.75,0,0,0.0,4,1,5,4,1,0,0,1,15,5,1
2017-02-04,22016,0021600758,203585,MIA vs. PHI,W,15,0,2,0.0,0,1,0.0,0,2,0.0,0,0,0,1,0,0,2,0,0,11,1
2017-02-01,22016,0021600734,203585,MIA vs. ATL,W,29,1,7,0.143,0,2,0.0,0,0,0.0,2,3,5,3,0,1,0,0,2,19,1
2017-01-30,22016,0021600719,203585,MIA vs. BKN,W,32,5,9,0.556,3,6,0.5,0,0,0.0,0,1,1,0,2,1,0,2,13,13,1
2017-01-28,22016,0021600705,203585,MIA vs. DET,W,26,3,7,0.429,2,4,0.5,4,4,1.0,1,2,3,0,1,0,1,3,12,-6,1
2017-01-27,22016,0021600700,203585,MIA @ CHI,W,28,3,4,0.75,1,1,1.0,2,2,1.0,0,4,4,0,3,0,0,1,9,17,1
2017-01-25,22016,0021600682,203585,MIA @ BKN,W,23,3,6,0.5,1,2,0.5,0,0,0.0,1,4,5,1,0,0,0,2,7,-15,1
2017-01-23,22016,0021600668,203585,MIA vs. GSW,W,28,1,5,0.2,0,2,0.0,1,4,0.25,0,3,3,2,0,0,1,1,3,7,1
2017-01-21,22016,0021600655,203585,MIA vs. MIL,W,18,2,6,0.333,1,3,0.333,1,2,0.5,0,0,0,3,0,0,0,3,6,2,1
2017-01-19,22016,0021600637,203585,MIA vs. DAL,W,24,1,4,0.25,1,2,0.5,0,0,0.0,1,4,5,3,0,0,0,2,3,12,1
2017-01-17,22016,0021600623,203585,MIA vs. HOU,W,16,3,4,0.75,0,0,0.0,0,2,0.0,0,0,0,0,1,0,1,4,6,-9,1
2017-01-13,22016,0021600594,203585,MIA @ MIL,L,20,3,5,0.6,1,3,0.333,0,0,0.0,0,0,0,2,0,0,0,3,7,-10,1
2017-01-10,22016,0021600578,203585,MIA @ GSW,L,32,1,5,0.2,0,1,0.0,1,2,0.5,2,5,7,2,0,1,0,3,3,-4,1
2017-01-08,22016,0021600561,203585,MIA @ LAC,L,34,1,7,0.143,1,6,0.167,2,2,1.0,2,1,3,2,1,0,0,0,5,-18,1
2017-01-06,22016,0021600549,203585,MIA @ LAL,L,19,1,4,0.25,1,2,0.5,0,0,0.0,0,2,2,0,0,0,2,0,3,-22,1
2017-01-04,22016,0021600535,203585,MIA @ SAC,W,25,1,5,0.2,0,3,0.0,1,2,0.5,1,5,6,2,1,0,0,0,3,7,1
2017-01-03,22016,0021600527,203585,MIA @ PHX,L,33,3,10,0.3,2,5,0.4,0,0,0.0,3,2,5,1,0,0,0,5,8,3,1
2017-01-01,22016,0021600509,203585,MIA vs. DET,L,33,3,8,0.375,1,3,0.333,1,1,1.0,1,3,4,1,1,0,2,2,8,-14,1
2016-12-30,22016,0021600494,203585,MIA @ BOS,L,29,2,4,0.5,1,3,0.333,0,0,0.0,1,1,2,5,0,0,0,0,5,3,1
2016-12-29,22016,0021600486,203585,MIA @ CHA,L,14,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,1,0,0,0,0,7,1
2016-12-27,22016,0021600473,203585,MIA vs. OKC,L,36,3,5,0.6,1,2,0.5,0,0,0.0,1,0,1,1,0,0,0,2,7,-2,1
2016-12-18,22016,0021600410,203585,MIA vs. BOS,L,30,2,3,0.667,1,1,1.0,2,2,1.0,1,4,5,3,0,0,0,2,7,-6,1
2016-12-16,22016,0021600397,203585,MIA vs. LAC,L,34,1,6,0.167,1,4,0.25,0,0,0.0,1,4,5,1,0,0,0,2,3,2,1
2016-12-14,22016,0021600377,203585,MIA vs. IND,W,18,0,2,0.0,0,2,0.0,2,2,1.0,3,2,5,0,0,0,0,2,2,-7,1
2016-12-12,22016,0021600363,203585,MIA vs. WAS,W,30,3,5,0.6,1,2,0.5,0,0,0.0,1,2,3,1,0,0,1,4,7,5,1
2016-12-10,22016,0021600350,203585,MIA @ CHI,L,25,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,1,0,1,0,-13,1
2016-12-09,22016,0021600338,203585,MIA @ CLE,L,37,3,10,0.3,0,4,0.0,0,0,0.0,4,4,8,5,2,0,2,3,6,-26,1
2016-12-07,22016,0021600324,203585,MIA @ ATL,L,31,3,8,0.375,2,5,0.4,3,5,0.6,3,2,5,5,2,1,1,1,11,5,1
2016-12-06,22016,0021600316,203585,MIA vs. NYK,L,35,2,11,0.182,1,4,0.25,0,0,0.0,3,3,6,4,1,1,1,2,5,-12,1
2016-12-03,22016,0021600298,203585,MIA @ POR,L,39,3,9,0.333,1,4,0.25,0,0,0.0,1,3,4,2,0,0,1,2,7,-2,1
2016-12-01,22016,0021600280,203585,MIA @ UTA,W,36,2,4,0.5,1,2,0.5,4,4,1.0,1,4,5,2,0,1,0,2,9,15,1
2016-11-30,22016,0021600273,203585,MIA @ DEN,W,25,1,6,0.167,1,2,0.5,0,0,0.0,4,3,7,0,3,0,0,3,3,11,1
2016-11-28,22016,0021600256,203585,MIA vs. BOS,L,38,4,7,0.571,1,3,0.333,2,2,1.0,2,3,5,0,1,0,6,4,11,-1,1
2016-11-26,22016,0021600243,203585,MIA vs. MEM,L,34,5,10,0.5,1,4,0.25,0,0,0.0,2,2,4,2,0,1,1,2,11,-13,1
2016-11-25,22016,0021600233,203585,MIA @ MEM,W,32,4,10,0.4,2,6,0.333,0,0,0.0,1,2,3,2,1,1,3,4,10,9,1
2016-11-23,22016,0021600218,203585,MIA @ DET,L,31,5,8,0.625,2,4,0.5,0,0,0.0,3,1,4,0,0,0,1,2,12,-2,1
2016-11-21,22016,0021600199,203585,MIA @ PHI,L,18,2,5,0.4,1,4,0.25,0,2,0.0,4,3,7,1,1,0,1,2,5,-3,1
2016-11-19,22016,0021600186,203585,MIA @ WAS,W,19,2,5,0.4,0,1,0.0,2,3,0.667,0,3,3,0,1,0,2,4,6,0,1
2016-11-17,22016,0021600170,203585,MIA vs. MIL,W,19,1,4,0.25,0,3,0.0,0,0,0.0,1,1,2,0,1,0,0,1,2,5,1
2016-11-15,22016,0021600154,203585,MIA vs. ATL,L,37,4,11,0.364,0,3,0.0,0,0,0.0,3,1,4,3,2,0,0,3,8,0,1
2016-11-14,22016,0021600150,203585,MIA @ SAS,L,18,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,0,2,1,0,0,2,-6,1
2016-11-12,22016,0021600136,203585,MIA vs. UTA,L,22,5,6,0.833,3,4,0.75,1,2,0.5,0,2,2,2,0,0,0,1,14,7,1
2016-11-07,22016,0021600097,203585,MIA @ OKC,L,4,1,1,1.0,1,1,1.0,1,2,0.5,0,1,1,1,0,0,0,0,4,7,1
2016-11-04,22016,0021600071,203585,MIA @ TOR,L,6,1,2,0.5,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,0,2,-7,1
2016-11-01,22016,0021600049,203585,MIA vs. SAC,W,14,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,0,0,1,1
2016-10-30,22016,0021600037,203585,MIA vs. SAS,L,16,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-12,1
2016-10-28,22016,0021600022,203585,MIA vs. CHA,L,20,3,9,0.333,3,5,0.6,0,0,0.0,1,1,2,1,0,1,0,2,9,-2,1
2016-10-26,22016,0021600004,203585,MIA @ ORL,W,24,1,3,0.333,0,1,0.0,4,5,0.8,1,2,3,0,2,0,1,4,6,15,1
2017-02-23,22016,0021600853,203895,CLE vs. NYK,W,3,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,1,3,0,1
2017-02-15,22016,0021600835,203895,CLE vs. IND,W,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,-7,1
2017-02-11,22016,0021600811,203895,CLE vs. DEN,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1
2017-02-09,22016,0021600796,203895,CLE @ OKC,L,27,2,9,0.222,1,4,0.25,1,1,1.0,2,0,2,0,0,0,1,1,6,4,1
2017-02-08,22016,0021600783,203895,CLE @ IND,W,14,2,5,0.4,2,4,0.5,0,0,0.0,0,0,0,2,0,1,0,0,6,0,1
2017-02-01,22016,0021600731,203895,CLE vs. MIN,W,4,1,1,1.0,1,1,1.0,1,2,0.5,0,2,2,0,1,0,0,0,4,7,1
2017-01-30,22016,0021600722,203895,CLE @ DAL,L,30,5,9,0.556,1,3,0.333,0,0,0.0,0,2,2,0,0,0,1,3,11,-11,1
2017-01-29,22016,0021600712,203895,CLE vs. OKC,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-3,1
2017-01-27,22016,0021600695,203895,CLE vs. BKN,W,10,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-9,1
2017-01-19,22016,0021600636,203895,CLE vs. PHX,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
2017-01-16,22016,0021600619,203895,CLE @ GSW,L,7,3,4,0.75,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,6,-1,1
2017-01-13,22016,0021600599,203895,CLE @ SAC,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1
2017-01-11,22016,0021600585,203895,CLE @ POR,L,7,2,2,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,1,0,5,3,1
2017-01-10,22016,0021600576,203895,CLE @ UTA,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2017-01-06,22016,0021600547,203895,CLE @ BKN,W,10,0,5,0.0,0,3,0.0,1,2,0.5,0,1,1,1,0,0,0,1,1,8,1
2017-01-04,22016,0021600532,203895,CLE vs. CHI,L,33,7,15,0.467,1,5,0.2,6,7,0.857,1,2,3,2,0,2,2,4,21,-8,1
2017-01-02,22016,0021600514,203895,CLE vs. NOP,W,16,1,5,0.2,0,3,0.0,2,2,1.0,0,3,3,0,2,0,1,1,4,-9,1
2016-12-31,22016,0021600505,203895,CLE @ CHA,W,31,8,12,0.667,3,4,0.75,1,1,1.0,0,4,4,1,0,0,0,2,20,17,1
2016-12-26,22016,0021600464,203895,CLE @ DET,L,6,1,2,0.5,1,1,1.0,4,4,1.0,0,2,2,1,0,0,1,1,7,3,1
2016-12-23,22016,0021600444,203895,CLE vs. BKN,W,16,1,5,0.2,0,1,0.0,3,4,0.75,0,0,0,2,0,1,0,1,5,-22,1
2016-12-21,22016,0021600429,203895,CLE vs. MIL,W,18,3,6,0.5,1,1,1.0,1,3,0.333,0,3,3,0,1,0,2,2,8,-5,1
2016-12-17,22016,0021600402,203895,CLE vs. LAL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1
2016-12-14,22016,0021600379,203895,CLE @ MEM,L,16,3,9,0.333,0,3,0.0,3,3,1.0,0,2,2,0,0,0,0,1,9,-1,1
2016-12-13,22016,0021600368,203895,CLE vs. MEM,W,3,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,1,2,-1,1
2016-12-10,22016,0021600349,203895,CLE vs. CHA,W,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1
2016-12-09,22016,0021600338,203895,CLE vs. MIA,W,6,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,2,0,1,0,0,2,7,1
2016-12-01,22016,0021600279,203895,CLE vs. LAC,L,6,1,3,0.333,1,1,1.0,0,0,0.0,0,1,1,1,1,0,0,0,3,4,1
2016-11-29,22016,0021600262,203895,CLE @ MIL,L,11,4,7,0.571,1,2,0.5,0,0,0.0,2,1,3,0,0,0,0,1,9,2,1
2016-11-25,22016,0021600227,203895,CLE vs. DAL,W,14,3,7,0.429,0,2,0.0,1,1,1.0,0,2,2,0,0,0,0,2,7,-4,1
2016-11-23,22016,0021600215,203895,CLE vs. POR,W,15,1,9,0.111,0,2,0.0,0,0,0.0,1,2,3,0,1,0,0,2,2,-11,1
2016-11-18,22016,0021600175,203895,CLE vs. DET,W,15,2,7,0.286,1,1,1.0,2,2,1.0,0,2,2,3,0,0,1,1,7,-12,1
2016-11-16,22016,0021600160,203895,CLE @ IND,L,24,3,12,0.25,2,3,0.667,1,2,0.5,0,0,0,0,0,1,1,0,9,-9,1
2016-11-15,22016,0021600153,203895,CLE vs. TOR,W,10,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,2,0,-4,1
2016-11-13,22016,0021600140,203895,CLE vs. CHA,W,14,1,4,0.25,0,2,0.0,0,0,0.0,0,2,2,3,0,0,0,1,2,8,1
2016-11-11,22016,0021600122,203895,CLE @ WAS,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2016-11-03,22016,0021600068,203895,CLE vs. BOS,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1
2016-10-25,22016,0021600001,203895,CLE vs. NYK,W,6,1,4,0.25,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,1,1
2016-12-23,22016,0021600449,201177,MIA @ NOP,L,15,1,3,0.333,1,2,0.5,0,0,0.0,0,2,2,2,1,0,2,1,3,9,1
2016-12-22,22016,0021600439,201177,MIA vs. LAL,W,16,2,2,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,2,4,-9,1
2016-12-20,22016,0021600422,201177,MIA vs. ORL,L,16,2,4,0.5,0,0,0.0,1,2,0.5,1,0,1,0,0,0,1,2,5,0,1
2016-12-18,22016,0021600410,201177,MIA vs. BOS,L,16,3,5,0.6,2,3,0.667,0,0,0.0,0,0,0,4,0,0,1,0,8,-10,1
2016-12-16,22016,0021600397,201177,MIA vs. LAC,L,17,4,10,0.4,3,5,0.6,0,0,0.0,0,0,0,2,0,1,1,1,11,-2,1
2016-12-14,22016,0021600377,201177,MIA vs. IND,W,18,2,2,1.0,1,1,1.0,0,0,0.0,1,3,4,2,0,0,0,1,5,-9,1
2016-12-12,22016,0021600363,201177,MIA vs. WAS,W,18,3,8,0.375,1,3,0.333,0,0,0.0,3,5,8,5,0,0,1,1,7,4,1
2016-12-10,22016,0021600350,201177,MIA @ CHI,L,23,3,5,0.6,2,3,0.667,0,0,0.0,1,4,5,1,1,0,1,2,8,-6,1
2016-12-09,22016,0021600338,201177,MIA @ CLE,L,19,3,13,0.231,0,2,0.0,0,0,0.0,3,1,4,4,0,0,1,2,6,-15,1
2016-12-07,22016,0021600324,201177,MIA @ ATL,L,30,1,5,0.2,0,1,0.0,0,0,0.0,1,1,2,4,1,0,5,2,2,-19,1
2016-12-06,22016,0021600316,201177,MIA vs. NYK,L,29,2,6,0.333,1,2,0.5,2,2,1.0,3,5,8,5,0,0,2,3,7,-1,1
2016-12-03,22016,0021600298,201177,MIA @ POR,L,28,5,9,0.556,2,3,0.667,1,1,1.0,0,2,2,4,2,0,2,1,13,17,1
2016-12-01,22016,0021600280,201177,MIA @ UTA,W,24,5,10,0.5,0,1,0.0,0,0,0.0,2,3,5,1,0,0,2,0,10,-8,1
2016-11-30,22016,0021600273,201177,MIA @ DEN,W,16,0,4,0.0,0,0,0.0,1,2,0.5,1,2,3,3,0,1,1,3,1,-6,1
2016-11-28,22016,0021600256,201177,MIA vs. BOS,L,7,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,2,0,0,1,1,2,-4,1
2016-11-26,22016,0021600243,201177,MIA vs. MEM,L,13,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,1,2,0,0,1,2,-4,1
2016-11-25,22016,0021600233,201177,MIA @ MEM,W,12,2,7,0.286,0,0,0.0,1,2,0.5,1,4,5,3,0,1,0,2,5,-4,1
2016-11-23,22016,0021600218,201177,MIA @ DET,L,16,1,5,0.2,0,2,0.0,0,0,0.0,0,7,7,2,1,0,0,0,2,5,1
2016-11-21,22016,0021600199,201177,MIA @ PHI,L,12,1,4,0.25,0,1,0.0,0,0,0.0,3,1,4,0,0,1,1,0,2,-6,1
2016-11-15,22016,0021600154,201177,MIA vs. ATL,L,9,0,3,0.0,0,0,0.0,0,0,0.0,1,4,5,1,0,0,0,2,0,-3,1
2016-11-14,22016,0021600150,201177,MIA @ SAS,L,14,0,6,0.0,0,1,0.0,0,0,0.0,0,3,3,3,2,0,0,2,0,-4,1
2016-11-12,22016,0021600136,201177,MIA vs. UTA,L,13,2,4,0.5,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,2,4,3,1
2017-04-12,22016,0021601225,2034,DEN @ OKC,W,28,0,3,0.0,0,3,0.0,0,0,0.0,1,7,8,4,0,0,1,0,0,-4,1
2017-04-11,22016,0021601214,2034,DEN @ DAL,W,29,3,4,0.75,2,3,0.667,0,0,0.0,0,7,7,6,1,0,3,2,8,24,1
2017-04-07,22016,0021601184,2034,DEN vs. NOP,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-8,1
2017-03-26,22016,0021601095,2034,DEN vs. NOP,L,6,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,0,0,0,0,9,1
2017-02-28,22016,0021600891,2034,DEN @ CHI,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1
2017-02-24,22016,0021600864,2034,DEN vs. BKN,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-2,1
2017-02-23,22016,0021600855,2034,DEN @ SAC,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1
2017-02-13,22016,0021600827,2034,DEN vs. GSW,W,11,2,2,1.0,2,2,1.0,0,0,0.0,0,2,2,0,0,0,0,2,6,-8,1
2017-02-11,22016,0021600811,2034,DEN @ CLE,L,12,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,4,1,0,2,2,0,-6,1
2017-02-06,22016,0021600776,2034,DEN vs. DAL,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
2017-02-04,22016,0021600762,2034,DEN @ SAS,L,6,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,2,0,0,-2,1
2017-02-01,22016,0021600737,2034,DEN vs. MEM,L,8,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,0,0,0,1
2017-01-21,22016,0021600658,2034,DEN vs. LAC,W,5,0,0,0.0,0,0,0.0,2,2,1.0,0,2,2,1,0,0,0,0,2,-6,1
2017-01-19,22016,0021600639,2034,DEN @ SAS,L,11,1,4,0.25,1,2,0.5,0,0,0.0,1,2,3,1,0,0,1,1,3,4,1
2017-01-12,22016,0021600589,2034,DEN vs. IND,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,-2,1
2017-01-05,22016,0021600543,2034,DEN vs. SAS,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,-6,1
2016-12-02,22016,0021600290,2034,DEN vs. HOU,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,2,0,0,0,0,0,2,1
2016-11-10,22016,0021600119,2034,DEN vs. GSW,L,9,3,4,0.75,3,4,0.75,0,0,0.0,0,1,1,1,0,0,0,1,9,-2,1
2016-11-08,22016,0021600102,2034,DEN @ MEM,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1
2016-11-05,22016,0021600082,2034,DEN @ DET,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,5,1
2017-04-11,22016,0021601216,202407,PHX @ SAC,L,11,1,2,0.5,0,0,0.0,1,2,0.5,3,1,4,0,0,0,1,0,3,0,2
2017-04-09,22016,0021601199,202407,PHX vs. DAL,W,12,0,5,0.0,0,2,0.0,0,0,0.0,0,2,2,1,0,0,1,2,0,-6,1
2017-04-12,22016,0021601222,201627,CHI vs. BKN,W,4,2,3,0.667,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,5,9,1
2017-04-10,22016,0021601206,201627,CHI vs. ORL,W,6,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,2,0,0,0,0,3,11,2
2017-04-08,22016,0021601188,201627,CHI @ BKN,L,7,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,6,1
2017-04-06,22016,0021601173,201627,CHI @ PHI,W,21,1,7,0.143,0,3,0.0,0,0,0.0,1,1,2,3,0,0,0,2,2,7,1
2017-04-04,22016,0021601160,201627,CHI @ NYK,L,19,3,7,0.429,1,3,0.333,8,8,1.0,0,0,0,1,2,0,0,1,15,18,1
2017-03-24,22016,0021601077,201627,CHI vs. PHI,L,18,3,6,0.5,1,2,0.5,3,3,1.0,0,0,0,0,0,0,0,0,10,14,1
2017-03-22,22016,0021601061,201627,CHI vs. DET,W,3,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,-1,1
2017-03-06,22016,0021600938,201627,CHI @ DET,L,5,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,1,3,-1,1
2017-02-28,22016,0021600891,201627,CHI vs. DEN,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,5,1
2017-02-15,22016,0021600845,201627,OKC vs. NYK,W,7,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,3,-1,1
2017-02-13,22016,0021600820,201627,OKC @ WAS,L,16,2,8,0.25,1,6,0.167,0,0,0.0,0,1,1,0,1,0,0,0,5,-15,1
2017-02-11,22016,0021600813,201627,OKC vs. GSW,L,17,1,5,0.2,1,2,0.5,2,2,1.0,1,0,1,0,1,0,0,1,5,-10,1
2017-02-09,22016,0021600796,201627,OKC vs. CLE,W,8,3,7,0.429,1,5,0.2,0,0,0.0,0,2,2,0,0,0,0,0,7,2,1
2017-02-06,22016,0021600770,201627,OKC @ IND,L,14,0,3,0.0,0,3,0.0,0,0,0.0,0,2,2,0,1,0,0,0,0,-2,1
2017-02-05,22016,0021600767,201627,OKC vs. POR,W,19,3,7,0.429,1,2,0.5,0,0,0.0,0,0,0,1,2,0,0,0,7,4,1
2017-02-03,22016,0021600750,201627,OKC vs. MEM,W,19,5,7,0.714,3,4,0.75,2,2,1.0,1,0,1,0,0,0,1,3,15,14,1
2017-02-01,22016,0021600740,201627,OKC vs. CHI,L,24,3,11,0.273,1,6,0.167,0,0,0.0,1,0,1,1,0,0,0,3,7,-11,1
2017-01-31,22016,0021600727,201627,OKC @ SAS,L,30,3,12,0.25,1,6,0.167,4,4,1.0,1,0,1,0,2,0,1,3,11,7,1
2017-01-18,22016,0021600634,201627,OKC @ GSW,L,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,1,0,1,1
2017-01-16,22016,0021600621,201627,OKC @ LAC,L,5,1,1,1.0,1,1,1.0,2,2,1.0,0,0,0,0,0,0,0,1,5,-1,1
2017-01-04,22016,0021600529,201627,OKC @ CHA,L,4,2,4,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,1,5,-5,1
2016-12-31,22016,0021600507,201627,OKC vs. LAC,W,5,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-6,1
2016-12-29,22016,0021600487,201627,OKC @ MEM,L,19,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,1,2,-20,1
2016-12-27,22016,0021600473,201627,OKC @ MIA,W,20,3,7,0.429,1,5,0.2,2,2,1.0,0,0,0,1,0,0,0,0,9,2,1
2016-12-25,22016,0021600459,201627,OKC vs. MIN,W,12,1,4,0.25,0,3,0.0,0,0,0.0,0,1,1,0,0,0,0,2,2,0,1
2016-12-23,22016,0021600445,201627,OKC @ BOS,W,12,1,5,0.2,0,3,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-10,1
2016-12-21,22016,0021600433,201627,OKC @ NOP,W,18,1,3,0.333,1,1,1.0,0,0,0.0,0,1,1,0,2,0,0,0,3,-2,1
2016-12-19,22016,0021600415,201627,OKC vs. ATL,L,19,1,5,0.2,0,3,0.0,2,2,1.0,0,0,0,1,1,0,0,4,4,0,1
2016-12-17,22016,0021600399,201627,OKC vs. PHX,W,21,4,6,0.667,3,4,0.75,0,0,0.0,0,0,0,0,2,0,0,0,11,1,1
2016-12-14,22016,0021600382,201627,OKC @ UTA,L,28,1,4,0.25,0,2,0.0,1,2,0.5,1,1,2,0,0,0,0,3,3,1,1
2016-12-13,22016,0021600373,201627,OKC @ POR,L,20,4,11,0.364,1,5,0.2,0,0,0.0,1,1,2,1,1,0,0,2,9,-19,1
2016-12-11,22016,0021600357,201627,OKC vs. BOS,W,28,2,8,0.25,0,4,0.0,0,0,0.0,1,0,1,2,2,0,0,0,4,6,1
2016-12-09,22016,0021600341,201627,OKC vs. HOU,L,26,5,11,0.455,2,5,0.4,0,0,0.0,1,1,2,0,1,0,1,2,12,1,1
2016-12-05,22016,0021600307,201627,OKC @ ATL,W,26,5,8,0.625,4,6,0.667,1,1,1.0,0,2,2,0,1,0,0,1,15,6,1
2016-12-04,22016,0021600301,201627,OKC vs. NOP,W,25,1,7,0.143,0,5,0.0,0,0,0.0,1,2,3,0,0,0,0,1,2,6,1
2016-11-30,22016,0021600270,201627,OKC vs. WAS,W,31,2,9,0.222,2,7,0.286,0,0,0.0,0,1,1,4,0,0,1,3,6,20,1
2016-11-28,22016,0021600255,201627,OKC @ NYK,W,20,5,7,0.714,3,5,0.6,1,2,0.5,0,0,0,1,0,0,0,0,14,0,1
2016-11-26,22016,0021600242,201627,OKC vs. DET,W,26,8,12,0.667,3,6,0.5,2,2,1.0,0,1,1,1,0,0,0,1,21,12,1
2016-11-25,22016,0021600235,201627,OKC @ DEN,W,22,4,9,0.444,2,2,1.0,0,0,0.0,0,0,0,1,0,1,0,0,10,-10,1
2016-11-23,22016,0021600224,201627,OKC @ SAC,L,19,2,8,0.25,1,2,0.5,3,3,1.0,0,0,0,0,0,0,0,1,8,-12,1
2016-11-22,22016,0021600211,201627,OKC @ LAL,L,9,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,0,2,0,1
2016-11-20,22016,0021600195,201627,OKC vs. IND,L,7,2,5,0.4,0,3,0.0,1,2,0.5,0,1,1,0,0,0,0,0,5,9,1
2016-11-18,22016,0021600178,201627,OKC vs. BKN,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2016-11-16,22016,0021600164,201627,OKC vs. HOU,W,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-6,1
2016-11-14,22016,0021600147,201627,OKC @ DET,L,9,3,5,0.6,0,1,0.0,0,0,0.0,2,0,2,1,0,1,0,0,6,-1,1
2016-11-09,22016,0021600112,201627,OKC vs. TOR,L,9,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,0,0,0,1,0,2,4,1
2016-11-03,22016,0021600069,201627,OKC @ GSW,L,9,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-14,1
